grid,position,positionOrder,points,laps,milliseconds,fastestLap,fastestLapTime,fastestLapSpeed,name,nationality_y,avg_pitstop,longest_pitstop,shortest_pitstop,pitstops,driver_name,age
15,5,5,10.0,57,5626349,56,92.616,206.128,Williams,British,29019.0,34921,23117,2,Valtteri Bottas,34.0
18,8,8,4.0,56,6111511,31,105.475,189.189,Williams,British,24827.333333333332,25020,24498,3,Valtteri Bottas,34.0
3,8,8,4.0,57,6014619,50,99.762,195.296,Williams,British,25362.666666666668,25980,25040,3,Valtteri Bottas,34.0
7,7,7,6.0,54,5664035,52,102.66,191.151,Williams,British,24209.5,24780,23639,2,Valtteri Bottas,34.0
4,5,5,10.0,66,6144448,47,90.424,185.326,Williams,British,22762.5,22824,22701,2,Valtteri Bottas,34.0
4,7,7,6.0,70,5976408,52,79.321,197.924,Williams,British,23969.5,24491,23448,2,Valtteri Bottas,34.0
2,3,3,15.0,71,5283148,63,72.581,214.568,Williams,British,21670.5,22208,21133,2,Valtteri Bottas,34.0
14,2,2,18.0,52,8842229,34,98.26400000000001,215.822,Williams,British,29104.0,29104,29104,1,Valtteri Bottas,34.0
2,2,2,18.0,67,5643703,45,81.494,202.056,Williams,British,20160.5,20206,20115,2,Valtteri Bottas,34.0
3,8,8,4.0,70,6826402,63,86.85,181.595,Williams,British,23534.666666666668,25497,22518,3,Valtteri Bottas,34.0
6,3,3,15.0,44,5104588,40,112.71600000000001,223.698,Williams,British,22972.5,23176,22769,2,Valtteri Bottas,34.0
3,4,4,12.0,53,4791022,50,88.559,235.490,Williams,British,24991.0,24991,24991,1,Valtteri Bottas,34.0
8,11,11,0.0,60,7269860,25,112.515,162.058,Williams,British,29610.0,30340,28880,2,Valtteri Bottas,34.0
3,6,6,8.0,44,6816794,41,114.10300000000001,183.213,Williams,British,395503.6666666667,1136994,24465,3,Valtteri Bottas,34.0
3,3,3,15.0,53,5528169,53,100.896,208.658,Williams,British,30363.0,30363,30363,1,Valtteri Bottas,34.0
3,5,5,10.0,56,6035777,55,102.505,193.617,Williams,British,24217.0,24283,24151,2,Valtteri Bottas,34.0
3,3,3,30.0,55,5971499,54,105.727,189.113,Williams,British,21838.0,22015,21661,2,Valtteri Bottas,34.0
8,5,5,10.0,56,6136202,42,104.088,191.710,Williams,British,26529.333333333332,30154,24432,3,Valtteri Bottas,34.0
5,6,6,8.0,56,5991893,37,103.051,190.426,Williams,British,23333.0,23582,23084,2,Valtteri Bottas,34.0
5,4,4,12.0,57,5748766,16,98.095,198.615,Williams,British,24958.0,25293,24623,2,Valtteri Bottas,34.0
4,4,4,12.0,66,6131772,44,90.711,184.740,Williams,British,21941.0,22082,21800,2,Valtteri Bottas,34.0
16,14,14,0.0,78,6604209,74,78.944,152.173,Williams,British,24526.5,24641,24412,2,Valtteri Bottas,34.0
4,3,3,15.0,70,5553811,67,77.922,201.478,Williams,British,25541.0,25541,25541,1,Valtteri Bottas,34.0
6,5,5,10.0,71,5470534,52,72.248,215.557,Williams,British,22777.0,22777,22777,1,Valtteri Bottas,34.0
4,5,5,10.0,52,5550923,32,97.513,217.484,Williams,British,30359.0,31937,28781,2,Valtteri Bottas,34.0
6,13,13,0.0,69,6450213,51,87.05799999999999,181.161,Williams,British,21771.2,30031,16427,5,Valtteri Bottas,34.0
6,4,4,12.0,53,4728684,49,87.525,238.272,Williams,British,25536.0,25536,25536,1,Valtteri Bottas,34.0
7,5,5,10.0,61,7316322,49,111.342,163.765,Williams,British,29249.5,29260,29239,2,Valtteri Bottas,34.0
3,5,5,10.0,53,5323254,41,98.241,212.795,Williams,British,23565.0,23588,23542,2,Valtteri Bottas,34.0
6,3,3,15.0,71,6169630,68,81.58500000000001,189.917,Williams,British,23058.5,23160,22957,2,Valtteri Bottas,34.0
16,8,8,4.0,57,6570718,51,92.725,205.886,Williams,British,555182.5,1088989,21376,2,Valtteri Bottas,34.0
5,10,10,1.0,56,6020083,23,101.55799999999999,193.225,Williams,British,22686.333333333332,22747,22630,3,Valtteri Bottas,34.0
2,4,4,12.0,53,5612214,37,101.15899999999999,208.115,Williams,British,29841.0,29841,29841,1,Valtteri Bottas,34.0
7,5,5,10.0,66,6145288,60,89.081,188.120,Williams,British,22149.5,22443,21856,2,Valtteri Bottas,34.0
7,3,3,15.0,70,5511718,68,76.938,204.055,Williams,British,22184.0,22184,22184,1,Valtteri Bottas,34.0
8,6,6,8.0,51,5633252,50,107.604,200.836,Williams,British,19732.0,19732,19732,1,Valtteri Bottas,34.0
8,8,8,4.0,44,6351209,31,114.12,220.946,Williams,British,347612.0,998328,22190,3,Valtteri Bottas,34.0
5,6,6,8.0,53,4699104,46,86.708,240.517,Williams,British,24030.0,24161,23899,2,Valtteri Bottas,34.0
11,5,5,10.0,56,5894358,53,99.199,201.159,Williams,British,23828.0,23828,23828,1,Valtteri Bottas,34.0
11,10,10,1.0,53,5301656,33,97.844,213.658,Williams,British,25007.0,25007,25007,1,Valtteri Bottas,34.0
8,8,8,4.0,71,6097014,65,83.53999999999999,185.472,Williams,British,22396.0,22396,22396,1,Valtteri Bottas,34.0
11,11,11,0.0,71,10906627,70,86.062,180.246,Williams,British,885567.5,2008595,24724,4,Valtteri Bottas,34.0
8,3,3,15.0,51,7439582,44,105.108,205.605,Williams,British,450226.6666666667,1312728,15327,3,Lance Stroll,25.0
15,11,11,0.0,44,5131819,41,110.543,228.095,Williams,British,23903.0,24697,23109,2,Lance Stroll,25.0
2,7,7,6.0,53,4606468,51,85.625,243.559,Williams,British,26131.0,26131,26131,1,Lance Stroll,25.0
18,8,8,4.0,58,7445240,55,107.512,169.599,Williams,British,30423.25,37403,25584,4,Lance Stroll,25.0
13,14,14,0.0,58,5451571,55,88.511,215.688,Williams,British,23450.5,25504,21397,2,Lance Stroll,25.0
18,14,14,0.0,56,5791870,54,98.5,199.224,Williams,British,22661.0,22661,22661,1,Lance Stroll,25.0
10,8,8,4.0,51,6236837,50,106.815,202.319,Williams,British,20486.5,21236,19737,2,Lance Stroll,25.0
19,12,12,0.0,52,5287890,48,93.869,225.927,Williams,British,27774.0,27774,27774,1,Lance Stroll,25.0
16,15,15,0.0,56,5794621,47,98.624,198.973,Williams,British,23219.5,23716,22723,2,Sergey Sirotkin,28.0
18,14,14,0.0,52,5297897,52,94.62,224.134,Williams,British,28224.0,28224,28224,1,Sergey Sirotkin,28.0
14,13,13,0.0,57,5907516,50,97.35499999999999,200.125,Williams,British,25166.333333333332,25570,24874,3,Alexander Albon,27.0
20,10,10,1.0,58,5345930,54,82.589,230.064,Williams,British,19845.0,19845,19845,1,Alexander Albon,27.0
18,9,9,2.0,57,5696623,57,93.447,208.494,Williams,British,20059.0,20059,20059,1,Alexander Albon,27.0
12,13,13,0.0,70,5826650,59,77.951,201.403,Williams,British,23667.0,23804,23530,2,Alexander Albon,27.0
13,13,13,0.0,53,5470677,53,99.199,212.010,Williams,British,37380.0,37380,37380,1,Alexander Albon,27.0
6,10,10,1.0,44,5254794,28,113.055,223.027,Williams,British,23874.5,24415,23334,2,Alexander Albon,27.0
15,12,12,0.0,72,5833163,65,75.534,202.986,Williams,British,18464.5,20508,14114,4,Alexander Albon,27.0
8,13,13,0.0,56,6211744,55,101.674,195.200,Williams,British,24467.5,24624,24311,2,Alexander Albon,27.0
19,15,15,0.0,71,5950060,49,75.613,205.155,Williams,British,23678.333333333332,24361,23322,3,Alexander Albon,27.0
17,11,11,0.0,64,6297679,60,77.485,212.510,Williams,British,20885.8,23445,19287,5,George Russell,25.0
18,12,12,0.0,71,5608277,57,73.752,210.331,Williams,British,22713.333333333332,23199,22441,3,George Russell,25.0
20,12,12,0.0,52,5333287,41,90.862,233.404,Williams,British,29302.0,29302,29302,1,George Russell,25.0
19,14,14,0.0,53,6462649,39,84.42099999999999,247.033,Williams,British,776593.5,1527938,25249,2,George Russell,25.0
18,11,11,0.0,59,8407464,58,81.645,231.269,Williams,British,556337.0,1447186,18399,5,George Russell,25.0
17,8,8,4.0,70,7562293,62,82.112,192.074,Williams,British,503015.6666666667,1457487,22186,3,George Russell,25.0
14,9,9,2.0,53,4934107,53,85.83500000000001,242.963,Williams,British,24156.0,24156,24156,1,George Russell,25.0
3,10,10,1.0,53,5541552,40,100.596,209.280,Williams,British,31373.0,32081,30665,2,George Russell,25.0
20,11,11,0.0,71,5487389,63,69.662,223.146,Williams,British,21154.666666666668,22058,19488,3,Nicholas Latifi,28.0
18,15,15,0.0,52,5335832,44,90.501,234.335,Williams,British,31371.0,31371,31371,1,Nicholas Latifi,28.0
19,16,16,0.0,44,5126556,32,108.048,233.362,Williams,British,23504.5,23532,23477,2,Nicholas Latifi,28.0
20,11,11,0.0,53,6458932,39,84.999,245.353,Williams,British,774732.5,1523130,26335,2,Nicholas Latifi,28.0
18,14,14,0.0,60,5804090,39,91.377,202.816,Williams,British,24400.0,24737,24063,2,Nicholas Latifi,28.0
19,11,11,0.0,63,5339565,37,78.719,224.499,Williams,British,29892.0,29892,29892,1,Nicholas Latifi,28.0
16,16,16,0.0,51,8059789,42,106.608,202.712,Williams,British,1035162.0,2048175,22149,2,Nicholas Latifi,28.0
18,7,7,6.0,70,7561109,62,82.831,190.406,Williams,British,505406.6666666667,1454435,22704,3,Nicholas Latifi,28.0
13,11,11,0.0,53,4938108,50,85.953,242.630,Williams,British,24168.0,24168,24168,1,Nicholas Latifi,28.0
16,12,12,0.0,50,7658367,49,92.751,239.635,Williams,British,716176.3333333334,1107052,24220,3,Nicholas Latifi,28.0
20,16,16,0.0,57,5915379,51,98.251,198.300,Williams,British,24631.0,24778,24457,3,Nicholas Latifi,28.0
19,14,14,0.0,57,5714194,53,94.169,206.896,Williams,British,19185.0,19185,19185,1,Nicholas Latifi,28.0
18,16,16,0.0,70,5841735,61,78.53999999999999,199.893,Williams,British,27027.0,30034,24020,2,Nicholas Latifi,28.0
10,12,12,0.0,52,8302822,48,93.286,227.339,Williams,British,1036390.3333333334,3051904,28438,3,Nicholas Latifi,28.0
20,9,9,2.0,28,10974147,12,108.37100000000001,192.904,Williams,British,216229.0,407673,24785,2,Nicholas Latifi,28.0
17,17,17,0.0,56,6235275,54,103.485,191.784,Williams,British,24758.0,25321,24195,2,Nicholas Latifi,28.0
18,16,16,0.0,71,5951082,59,75.327,205.934,Williams,British,25579.666666666668,28807,23640,3,Nicholas Latifi,28.0
17,16,16,0.0,87,5508788,56,57.392,222.240,Williams,British,30193.0,40028,24863,3,Jack Aitken,28.0
8,9,9,2.0,53,4834633,41,86.624,240.750,Williams,British,24628.0,24628,24628,1,Nyck de Vries,29.0
11,11,11,0.0,70,6853227,41,88.70400000000001,177.800,Sauber,Swiss,27228.0,31956,22500,2,Adrian Sutil,41.0
14,14,14,0.0,44,5159003,36,112.413,224.301,Sauber,Swiss,23755.333333333332,23779,23732,3,Adrian Sutil,41.0
17,12,12,0.0,70,14743144,70,80.369,195.343,Sauber,Swiss,27163.5,30288,24039,2,Pedro de la Rosa,52.0
10,7,7,6.0,56,5926271,39,102.095,195.453,Sauber,Swiss,23361.0,23442,23280,2,Kamui Kobayashi,37.0
13,10,10,1.0,56,5881499,32,102.577,191.306,Sauber,Swiss,21895.5,21936,21855,2,Kamui Kobayashi,37.0
24,10,10,1.0,58,5495579,45,91.038,211.085,Sauber,Swiss,22577.0,23455,21820,3,Kamui Kobayashi,37.0
12,5,5,10.0,78,7805289,76,78.30799999999999,153.547,Sauber,Swiss,28642.0,28642,28642,1,Kamui Kobayashi,37.0
13,7,7,6.0,70,14712807,70,80.213,195.723,Sauber,Swiss,24152.5,24618,23687,2,Kamui Kobayashi,37.0
12,12,12,0.0,44,5296869,35,113.87100000000001,221.429,Sauber,Swiss,22715.0,24161,21269,2,Kamui Kobayashi,37.0
7,13,13,0.0,53,5517132,44,99.72399999999999,209.630,Sauber,Swiss,23281.0,24263,22299,2,Kamui Kobayashi,37.0
13,6,6,8.0,58,5686331,55,90.62,210.668,Sauber,Swiss,24754.0,25346,24162,2,Kamui Kobayashi,37.0
3,10,10,1.0,56,5825649,40,99.96000000000001,196.314,Sauber,Swiss,21452.666666666668,21795,21012,3,Kamui Kobayashi,37.0
12,13,13,0.0,57,5801324,54,96.7,201.480,Sauber,Swiss,24340.666666666668,25590,22758,3,Kamui Kobayashi,37.0
9,5,5,10.0,66,6013786,45,88.26599999999999,189.857,Sauber,Swiss,21317.333333333332,22260,20381,3,Kamui Kobayashi,37.0
11,9,9,2.0,70,5574018,61,77.464,202.669,Sauber,Swiss,21453.0,21453,21453,1,Kamui Kobayashi,37.0
17,11,11,0.0,52,5156658,48,95.47800000000001,222.120,Sauber,Swiss,33026.5,39208,26845,2,Kamui Kobayashi,37.0
12,4,4,12.0,67,5487787,56,79.485,207.163,Sauber,Swiss,19040.5,19177,18904,2,Kamui Kobayashi,37.0
2,13,13,0.0,44,5464649,26,115.598,218.121,Sauber,Swiss,23674.333333333332,27248,21669,3,Kamui Kobayashi,37.0
8,9,9,2.0,53,4825119,39,89.032,234.239,Sauber,Swiss,22874.0,22874,22874,1,Kamui Kobayashi,37.0
17,13,13,0.0,59,7323285,52,111.69,163.513,Sauber,Swiss,32560.333333333332,36146,30693,3,Kamui Kobayashi,37.0
3,3,3,15.0,53,5360780,52,96.679,216.233,Sauber,Swiss,20772.5,20783,20762,2,Kamui Kobayashi,37.0
17,14,14,0.0,60,5557239,51,89.20400000000001,206.829,Sauber,Swiss,22726.0,22726,22726,1,Kamui Kobayashi,37.0
15,6,6,8.0,55,6378743,55,105.423,189.658,Sauber,Swiss,19529.0,19529,19529,1,Kamui Kobayashi,37.0
14,9,9,2.0,71,6353906,35,78.973,196.426,Sauber,Swiss,28114.333333333332,32823,24254,3,Kamui Kobayashi,37.0
12,8,8,4.0,56,5989725,46,100.727,198.107,Sauber,Swiss,22630.5,23198,21699,4,Nico Hülkenberg,36.0
10,10,10,1.0,56,5843543,31,100.63,195.007,Sauber,Swiss,21040.666666666668,22838,19957,3,Nico Hülkenberg,36.0
14,12,12,0.0,57,5833431,43,98.77000000000001,197.258,Sauber,Swiss,22290.0,22814,21656,3,Nico Hülkenberg,36.0
11,11,11,0.0,78,8314628,29,79.85300000000001,150.576,Sauber,Swiss,24974.0,24974,24974,1,Nico Hülkenberg,36.0
14,10,10,1.0,52,5599165,48,96.013,220.882,Sauber,Swiss,26934.333333333332,29684,24863,3,Nico Hülkenberg,36.0
10,10,10,1.0,60,6124603,58,94.244,196.647,Sauber,Swiss,20715.666666666668,21226,20364,3,Nico Hülkenberg,36.0
11,13,13,0.0,44,5110454,41,113.11,222.919,Sauber,Swiss,23776.5,24219,23334,2,Nico Hülkenberg,36.0
3,5,5,10.0,53,4723707,48,86.71600000000001,240.495,Sauber,Swiss,25633.0,25633,25633,1,Nico Hülkenberg,36.0
11,9,9,2.0,61,7237393,47,112.186,162.533,Sauber,Swiss,30081.5,30253,29910,2,Nico Hülkenberg,36.0
7,4,4,12.0,55,6217815,53,102.608,197.002,Sauber,Swiss,23883.0,24112,23654,2,Nico Hülkenberg,36.0
7,6,6,8.0,53,5260916,33,96.482,216.674,Sauber,Swiss,23607.0,23831,23383,2,Nico Hülkenberg,36.0
4,6,6,8.0,56,5987548,54,100.952,196.596,Sauber,Swiss,24030.0,24030,24030,1,Nico Hülkenberg,36.0
10,8,8,4.0,71,5620552,49,76.80199999999999,201.979,Sauber,Swiss,23562.0,23887,23237,2,Nico Hülkenberg,36.0
12,7,7,6.0,52,5386786,35,96.656,219.413,Sauber,Swiss,25502.5,25619,25386,2,Sergio Pérez,34.0
17,8,8,4.0,53,5492804,39,96.569,216.479,Sauber,Swiss,23058.0,24461,21655,2,Sergio Pérez,34.0
22,8,8,4.0,58,5689023,46,90.843,210.151,Sauber,Swiss,23882.0,23882,23882,1,Sergio Pérez,34.0
9,2,2,18.0,56,9894075,54,101.021,197.531,Sauber,Swiss,24911.333333333332,25671,24520,3,Sergio Pérez,34.0
8,11,11,0.0,56,5827995,37,101.071,194.156,Sauber,Swiss,22787.0,23009,22565,2,Sergio Pérez,34.0
8,11,11,0.0,57,5783692,39,98.146,198.512,Sauber,Swiss,23253.333333333332,23428,22924,3,Sergio Pérez,34.0
15,3,3,15.0,70,5554846,67,76.414,205.454,Sauber,Swiss,21407.0,21407,21407,1,Sergio Pérez,34.0
15,9,9,2.0,57,6284426,43,103.52600000000001,188.439,Sauber,Swiss,20968.0,21032,20904,2,Sergio Pérez,34.0
17,6,6,8.0,67,5493758,62,79.27,207.725,Sauber,Swiss,18171.0,18199,18143,2,Sergio Pérez,34.0
14,14,14,0.0,69,6129997,65,85.218,185.073,Sauber,Swiss,20268.0,20320,20216,2,Sergio Pérez,34.0
12,2,2,18.0,53,4785577,53,87.562,238.171,Sauber,Swiss,22472.0,22472,22472,1,Sergio Pérez,34.0
14,10,10,1.0,59,7276763,51,112.77799999999999,161.935,Sauber,Swiss,30130.0,30217,30043,2,Sergio Pérez,34.0
12,11,11,0.0,55,5868713,49,102.495,197.219,Sauber,Swiss,22587.5,24408,20767,2,Sergio Pérez,34.0
11,15,15,0.0,55,6415435,54,105.41,189.682,Sauber,Swiss,26591.666666666668,33431,19486,3,Sergio Pérez,34.0
15,11,11,0.0,56,5839610,53,100.701,197.086,Sauber,Swiss,22079.0,22079,22079,1,Sergio Pérez,34.0
19,13,13,0.0,78,8315268,71,78.685,152.811,Sauber,Swiss,25645.0,25926,25364,2,Esteban Gutiérrez,32.0
17,14,14,0.0,52,5605741,32,96.439,219.906,Sauber,Swiss,27098.5,31937,25087,4,Esteban Gutiérrez,32.0
14,14,14,0.0,60,6134871,56,95.792,193.469,Sauber,Swiss,20281.666666666668,21160,19816,3,Esteban Gutiérrez,32.0
21,14,14,0.0,44,5122632,30,111.84899999999999,225.432,Sauber,Swiss,20968.666666666668,22761,17433,3,Esteban Gutiérrez,32.0
16,13,13,0.0,53,4754232,53,87.092,239.457,Sauber,Swiss,24668.0,24668,24668,1,Esteban Gutiérrez,32.0
10,12,12,0.0,61,7251026,37,112.007,162.793,Sauber,Swiss,30535.0,31706,29364,2,Esteban Gutiérrez,32.0
8,11,11,0.0,55,6229691,55,102.744,196.741,Sauber,Swiss,23252.0,23408,23096,2,Esteban Gutiérrez,32.0
14,7,7,6.0,53,5280931,50,96.499,216.636,Sauber,Swiss,23535.5,23887,23184,2,Esteban Gutiérrez,32.0
16,13,13,0.0,55,5990401,43,105.97399999999999,188.672,Sauber,Swiss,22377.5,22685,22070,2,Esteban Gutiérrez,32.0
20,14,14,0.0,56,6048855,51,101.40100000000001,195.725,Sauber,Swiss,24943.0,25027,24859,2,Esteban Gutiérrez,32.0
20,15,15,0.0,44,5167381,32,114.0,221.178,Sauber,Swiss,23078.5,23259,22898,2,Esteban Gutiérrez,32.0
17,13,13,0.0,78,6589579,75,79.285,151.519,Sauber,Swiss,25416.666666666668,25618,25234,3,Marcus Ericsson,33.0
17,10,10,1.0,69,6439115,60,88.004,179.214,Sauber,Swiss,20800.0,23005,17472,5,Marcus Ericsson,33.0
13,10,10,1.0,43,5111621,30,114.02199999999999,221.136,Sauber,Swiss,23933.5,24183,23684,2,Marcus Ericsson,33.0
17,11,11,0.0,61,7379625,30,111.594,163.395,Sauber,Swiss,29614.666666666668,29857,29398,3,Marcus Ericsson,33.0
14,12,12,0.0,71,6195218,62,82.71600000000001,187.320,Sauber,Swiss,23236.333333333332,23461,22956,3,Marcus Ericsson,33.0
17,11,11,0.0,51,7527367,45,107.186,201.619,Sauber,Swiss,454969.0,1314950,23906,3,Marcus Ericsson,33.0
17,16,16,0.0,44,5152531,25,110.775,227.618,Sauber,Swiss,23670.666666666668,23999,23221,3,Marcus Ericsson,33.0
20,16,16,0.0,56,5798984,52,98.386,199.455,Sauber,Swiss,22785.0,22785,22785,1,Marcus Ericsson,33.0
18,11,11,0.0,51,6242803,51,107.925,200.239,Sauber,Swiss,29278.0,44107,14998,4,Marcus Ericsson,33.0
16,11,11,0.0,78,6244671,19,76.936,156.145,Sauber,Swiss,24291.0,24291,24291,1,Marcus Ericsson,33.0
13,9,9,2.0,67,5582207,65,77.745,211.800,Sauber,Swiss,18840.0,18840,18840,1,Marcus Ericsson,33.0
10,5,5,10.0,58,5609216,46,92.612,206.137,Sauber,Swiss,22933.0,22933,22933,1,Felipe Nasr,31.0
9,8,8,4.0,56,6004633,46,103.69200000000001,189.248,Sauber,Swiss,23570.5,23732,23409,2,Felipe Nasr,31.0
14,9,9,2.0,78,6582046,76,80.017,150.133,Sauber,Swiss,26076.0,26420,25732,2,Felipe Nasr,31.0
18,11,11,0.0,69,6443443,51,88.268,178.678,Sauber,Swiss,20842.8,23097,17235,5,Felipe Nasr,31.0
14,11,11,0.0,43,5122698,29,113.991,221.196,Sauber,Swiss,23363.5,23439,23288,2,Felipe Nasr,31.0
16,10,10,1.0,61,7372163,36,112.566,161.984,Sauber,Swiss,29798.0,29917,29679,2,Felipe Nasr,31.0
12,6,6,8.0,53,5887532,52,101.372,207.678,Sauber,Swiss,30362.0,30362,30362,1,Felipe Nasr,31.0
15,9,9,2.0,56,6692960,54,104.407,190.090,Sauber,Swiss,28660.6,35546,24975,5,Felipe Nasr,31.0
21,9,9,2.0,71,10903955,70,87.547,177.189,Sauber,Swiss,1745710.0,2008206,1483214,2,Felipe Nasr,31.0
14,10,10,1.0,51,7524666,46,107.12,201.743,Sauber,Swiss,285272.0,1315645,22356,5,Pascal Wehrlein,29.0
18,13,13,0.0,58,5449042,56,88.759,215.085,Sauber,Swiss,22539.0,22836,22242,2,Charles Leclerc,26.0
19,19,19,0.0,56,5818955,23,98.80799999999999,198.603,Sauber,Swiss,23392.0,23392,23392,1,Charles Leclerc,26.0
13,6,6,8.0,51,6233449,31,107.40299999999999,201.212,Sauber,Swiss,21544.0,22030,21058,2,Charles Leclerc,26.0
8,10,10,1.0,53,5505258,45,95.977,219.127,Sauber,Swiss,25026.0,25026,25026,1,Charles Leclerc,26.0
7,7,7,6.0,53,5343571,52,98.107,214.590,Sauber,Swiss,30397.0,30397,30397,1,Charles Leclerc,26.0
7,7,7,6.0,71,5273265,70,72.082,215.204,Sauber,Swiss,23593.0,23593,23593,1,Charles Leclerc,26.0
8,7,7,6.0,55,6071171,54,102.876,194.354,Sauber,Swiss,21828.0,21828,21828,1,Charles Leclerc,26.0
6,3,3,15.0,56,5884907,47,101.547,196.508,Renault,French,23241.0,23900,22602,3,Nick Heidfeld,46.0
16,12,12,0.0,56,5890965,51,102.406,191.625,Renault,French,22018.5,22216,21821,2,Nick Heidfeld,46.0
9,7,7,6.0,58,5478415,52,90.158,213.145,Renault,French,21743.75,22300,20872,4,Nick Heidfeld,46.0
16,8,8,4.0,52,5396738,37,97.11699999999999,218.371,Renault,French,24575.0,24716,24434,2,Nick Heidfeld,46.0
7,9,9,2.0,57,5713562,40,95.372,204.286,Renault,French,25884.5,26634,25135,2,Nico Hülkenberg,36.0
8,8,8,4.0,52,5384931,52,98.418,213.912,Renault,French,30280.0,30280,30280,1,Nico Hülkenberg,36.0
10,8,8,4.0,70,5645528,64,76.136,206.204,Renault,French,26764.0,26764,26764,1,Nico Hülkenberg,36.0
5,6,6,8.0,51,4955539,43,92.577,229.080,Renault,French,30841.0,30841,30841,1,Nico Hülkenberg,36.0
7,6,6,8.0,44,5110907,39,108.922,231.490,Renault,French,23523.0,23539,23507,2,Nico Hülkenberg,36.0
7,6,6,8.0,55,5739775,53,102.376,195.303,Renault,French,29724.0,29724,29724,1,Nico Hülkenberg,36.0
7,7,7,6.0,58,5405954,57,87.081,219.230,Renault,French,22628.0,22628,22628,1,Nico Hülkenberg,36.0
7,6,6,8.0,57,5620964,50,94.667,205.807,Renault,French,24418.0,24454,24382,2,Nico Hülkenberg,36.0
7,6,6,8.0,56,5757432,56,96.881,202.553,Renault,French,23475.5,23654,23297,2,Nico Hülkenberg,36.0
11,8,8,4.0,78,6199646,57,76.061,157.941,Renault,French,25213.0,25213,25213,1,Nico Hülkenberg,36.0
12,9,9,2.0,53,5503374,46,95.87299999999999,219.365,Renault,French,25016.0,25016,25016,1,Nico Hülkenberg,36.0
11,6,6,8.0,52,5278004,48,93.405,227.049,Renault,French,28719.0,28719,28719,1,Nico Hülkenberg,36.0
7,5,5,10.0,67,5576454,66,77.91,211.351,Renault,French,20382.666666666668,20812,19584,3,Nico Hülkenberg,36.0
7,6,6,8.0,56,5745853,51,99.548,199.369,Renault,French,24681.0,24681,24681,1,Nico Hülkenberg,36.0
0,13,13,0.0,66,5789684,65,81.282,206.171,Renault,French,22193.0,22193,22193,1,Nico Hülkenberg,36.0
10,10,10,1.0,52,4941185,51,89.949,235.773,Renault,French,28926.0,28926,28926,1,Nico Hülkenberg,36.0
12,8,8,4.0,44,5132349,34,108.34899999999999,232.714,Renault,French,23237.5,23475,23000,2,Nico Hülkenberg,36.0
6,5,5,10.0,53,4584830,53,83.64099999999999,249.337,Renault,French,24092.0,24092,24092,1,Nico Hülkenberg,36.0
8,9,9,2.0,61,7130385,59,105.765,172.333,Renault,French,29357.5,29563,29152,2,Nico Hülkenberg,36.0
6,10,10,1.0,53,5678833,53,98.519,213.692,Renault,French,32025.0,34264,29786,2,Nico Hülkenberg,36.0
